2022-10-28 11:19:15,022 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:19:15,022 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:19:24,313 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:19:27,662 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:19:27,662 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:19:32,731 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:19:32,746 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:19:32,746 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:21:09,594 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:21:10,511 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:21:10,511 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:21:14,676 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:21:14,681 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:21:14,681 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:22:31,364 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:22:31,367 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:22:31,367 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:22:34,696 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:22:34,719 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:22:34,720 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:23:16,905 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:23:20,361 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:23:20,361 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:39:56,013 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:39:56,017 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:39:56,017 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:39:58,414 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:39:58,638 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:39:58,638 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:01,303 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:01,307 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:01,307 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:05,752 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:05,757 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:05,757 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:24,881 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:24,883 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:24,883 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:27,800 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:27,815 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:27,815 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:32,829 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:32,850 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:32,850 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:37,864 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:37,882 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:37,882 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:42,816 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:42,823 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:42,823 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:48,602 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:48,610 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:48,610 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:40:51,524 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:40:51,550 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:40:51,550 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:41:42,734 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:41:42,750 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:41:42,750 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:41:51,022 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:41:51,026 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:41:51,026 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:42:05,539 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:42:05,541 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:42:05,541 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:42:08,206 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:42:08,209 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:42:08,209 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:42:10,359 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:42:10,363 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:42:10,363 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:42:12,765 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:42:12,781 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:42:12,782 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:45:53,455 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:45:53,473 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:45:53,474 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:45:58,885 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:45:58,888 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:45:58,888 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
